Duke	Hsmmt	L2b	MA0130.1	ZNF354C	2212	18478	652	97454	0
Duke	Hsmmt	L2b	MA0151.1	ARID3A	2212	20727	281	97454	0
Duke	Huvec	L2b	MA0056.1	MZF1_1-4	1768	21159	637	97454	0
Duke	Huvec	L2b	MA0075.1	Prrx2	1768	37804	484	97454	0
Duke	Huvec	L2b	MA0098.1	ETS1	1768	38015	968	97454	0
Duke	Huvec	L2b	MA0130.1	ZNF354C	1768	18478	490	97454	0
Duke	K562	L2b	MA0056.1	MZF1_1-4	1963	21159	860	97454	0
Duke	K562	L2b	MA0075.1	Prrx2	1963	37804	495	97454	0
Duke	K562	L2b	MA0098.1	ETS1	1963	38015	1023	97454	0
Duke	K562	L2b	MA0130.1	ZNF354C	1963	18478	598	97454	0
Duke	K562	L2b	MA0151.1	ARID3A	1963	20727	237	97454	0
Duke	K562	MER41B	MA0137.2	STAT1	97	1133	77	2847	0
Duke	Lhsr	L2b	MA0056.1	MZF1_1-4	2330	21159	868	97454	0
Duke	Lhsr	L2b	MA0075.1	Prrx2	2330	37804	627	97454	0
Duke	Lhsr	L2b	MA0098.1	ETS1	2330	38015	1156	97454	0
Duke	Lhsr	L2b	MA0130.1	ZNF354C	2330	18478	673	97454	0
Duke	Lhsr	L2b	MA0151.1	ARID3A	2330	20727	306	97454	0
Duke	Lhsr	MIRb	MA0151.1	ARID3A	3857	70410	700	224683	0
Duke	Mcf7	L2b	MA0056.1	MZF1_1-4	2205	21159	772	97454	0
Duke	Mcf7	L2b	MA0075.1	Prrx2	2205	37804	664	97454	0
Duke	Mcf7	L2b	MA0098.1	ETS1	2205	38015	1038	97454	0
Duke	Mcf7	L2b	MA0130.1	ZNF354C	2205	18478	645	97454	0
Duke	Mcf7	L2b	MA0151.1	ARID3A	2205	20727	306	97454	0
Duke	Mcf7	MIRb	MA0151.1	ARID3A	3937	70410	823	224683	0
Duke	Medullo	L2b	MA0056.1	MZF1_1-4	2746	21159	1102	97454	0
Duke	Medullo	L2b	MA0075.1	Prrx2	2746	37804	851	97454	0
Duke	Medullo	L2b	MA0098.1	ETS1	2746	38015	1422	97454	0
Duke	Medullo	L2b	MA0130.1	ZNF354C	2746	18478	773	97454	0
Duke	Medullo	L2b	MA0151.1	ARID3A	2746	20727	387	97454	0
Duke	Medullo	MIRb	MA0151.1	ARID3A	5525	70410	1330	224683	0
Duke	Melano	L2b	MA0056.1	MZF1_1-4	2450	21159	835	97454	0
Duke	Melano	L2b	MA0098.1	ETS1	2450	38015	1202	97454	0
Duke	Melano	L2b	MA0130.1	ZNF354C	2450	18478	682	97454	0
Duke	Melano	L2b	MA0161.1	NFIC	2450	18635	635	97454	0
Duke	Myometr	L2b	MA0056.1	MZF1_1-4	2073	21159	672	97454	0
Duke	Myometr	L2b	MA0098.1	ETS1	2073	38015	1013	97454	0
Duke	Myometr	L2b	MA0130.1	ZNF354C	2073	18478	562	97454	0
Duke	Nhek	L2b	MA0056.1	MZF1_1-4	2123	21159	761	97454	0
Duke	Nhek	L2b	MA0098.1	ETS1	2123	38015	1133	97454	0
Duke	Nhek	L2b	MA0130.1	ZNF354C	2123	18478	617	97454	0
Duke	Nhek	L2b	MA0161.1	NFIC	2123	18635	560	97454	0
Duke	Nhek	L2c	MA0056.1	MZF1_1-4	2288	27642	696	140260	0
Duke	Nhek	L2c	MA0098.1	ETS1	2288	62570	1274	140260	0
Duke	Nhek	L2c	MA0130.1	ZNF354C	2288	26654	617	140260	0
Duke	Panislets	L2b	MA0056.1	MZF1_1-4	2495	21159	963	97454	0
Duke	Panislets	L2b	MA0075.1	Prrx2	2495	37804	644	97454	0
Duke	Panislets	L2b	MA0098.1	ETS1	2495	38015	1208	97454	0
Duke	Panislets	L2b	MA0130.1	ZNF354C	2495	18478	726	97454	0
Duke	Panislets	L2b	MA0151.1	ARID3A	2495	20727	308	97454	0
Duke	Panislets	MIRb	MA0151.1	ARID3A	4491	70410	821	224683	0
Duke	Progfib	L2b	MA0056.1	MZF1_1-4	2105	21159	756	97454	0
Duke	Progfib	L2b	MA0075.1	Prrx2	2105	37804	595	97454	0
Duke	Progfib	L2b	MA0098.1	ETS1	2105	38015	1073	97454	0
Duke	Progfib	L2b	MA0130.1	ZNF354C	2105	18478	608	97454	0
Duke	Progfib	L2b	MA0151.1	ARID3A	2105	20727	295	97454	0
Uw	Rep1Ag04449	L2b	MA0098.1	ETS1	1953	38015	938	97454	0
Uw	Rep1Ag04449	L2b	MA0130.1	ZNF354C	1953	18478	513	97454	0
Uw	Rep1Ag04449	L2b	MA0161.1	NFIC	1953	18635	514	97454	0
Uw	Rep1Ag04449	L2c	MA0056.1	MZF1_1-4	2843	27642	770	140260	0
Uw	Rep1Ag04449	L2c	MA0098.1	ETS1	2843	62570	1570	140260	0
Uw	Rep1Ag04449	L2c	MA0130.1	ZNF354C	2843	26654	719	140260	0
Uw	Rep1Ag04449	L2c	MA0161.1	NFIC	2843	25906	722	140260	0
Uw	Rep1Ag09309	LTR8A	MA0099.2	AP1	111	1060	87	2801	0
Uw	Rep1Bjtert	L2c	MA0056.1	MZF1_1-4	2322	27642	630	140260	0
Uw	Rep1Bjtert	L2c	MA0098.1	ETS1	2322	62570	1288	140260	0
Uw	Rep1Bjtert	L2c	MA0161.1	NFIC	2322	25906	619	140260	0
Uw	Rep1Cmk	L2b	MA0036.1	GATA2	1590	45502	899	97454	0
Uw	Rep1Cmk	L2b	MA0056.1	MZF1_1-4	1590	21159	568	97454	0
Uw	Rep1Cmk	L2b	MA0098.1	ETS1	1590	38015	1007	97454	0
Uw	Rep1Cmk	L2b	MA0130.1	ZNF354C	1590	18478	479	97454	0
Uw	Rep1Cmk	MER41B	MA0137.2	STAT1	192	1133	157	2847	0
Uw	Rep1Cmk	MSTA	MA0075.1	Prrx2	720	17447	695	19740	0
Uw	Rep1Cmk	MSTA	MA0098.1	ETS1	720	14498	680	19740	0
Uw	Rep1Cmk	MSTA	MA0099.2	AP1	720	4580	278	19740	0
Uw	Rep1Gm12865	L1MB2	MA0050.1	IRF1	272	1159	128	9011	0
Uw	Rep1Gm12865	MIRb	MA0151.1	ARID3A	3451	70410	817	224683	0
Uw	Rep1Gm12878	L2b	MA0056.1	MZF1_1-4	1374	21159	479	97454	0
Uw	Rep1Gm12878	L2b	MA0098.1	ETS1	1374	38015	758	97454	0
Uw	Rep1H1es	MER21C	MA0107.1	RELA	233	907	91	5451	0
Uw	Rep1H1es	MER4B	MA0142.1	Pou5f1	100	397	64	1725	0
Uw	Rep1H1es	MER67C	MA0142.1	Pou5f1	101	196	56	1646	0
Uw	Rep1H1es	MER74A	MA0142.1	Pou5f1	175	272	92	1578	0
Uw	Rep1H1es	MSTA-int	MA0152.1	NFATC2	143	1990	132	3165	0
Uw	Rep1H7es	L1PBa	MA0161.1	NFIC	266	1347	223	2195	0
Uw	Rep1H7es	L2b	MA0056.1	MZF1_1-4	3552	21159	1152	97454	0
Uw	Rep1H7es	L2b	MA0098.1	ETS1	3552	38015	1957	97454	0
Uw	Rep1H7es	L2b	MA0130.1	ZNF354C	3552	18478	982	97454	0
Uw	Rep1H7es	L2b	MA0161.1	NFIC	3552	18635	910	97454	0
Uw	Rep1H7es	L2b	MA0442.1	SOX10	3552	24868	1297	97454	0
Uw	Rep1H7es	L2c	MA0056.1	MZF1_1-4	4441	27642	1346	140260	0
Uw	Rep1H7es	L2c	MA0098.1	ETS1	4441	62570	2719	140260	0
Uw	Rep1H7es	L2c	MA0130.1	ZNF354C	4441	26654	1265	140260	0
Uw	Rep1H7es	L2c	MA0161.1	NFIC	4441	25906	1103	140260	0
Uw	Rep1H7es	L2c	MA0442.1	SOX10	4441	41686	1688	140260	0
Uw	Rep1H7es	MER21C	MA0107.1	RELA	549	907	211	5451	0
Uw	Rep1H7es	MER21C	MA0442.1	SOX10	549	2417	363	5451	0
Uw	Rep1H7es	MER41B	MA0137.2	STAT1	412	1133	270	2847	0
Uw	Rep1H7es	MER41B	MA0258.1	ESR2	412	878	217	2847	0
Uw	Rep1H7es	MER4B	MA0142.1	Pou5f1	264	397	141	1725	0
Uw	Rep1H7es	MER4C	MA0099.2	AP1	247	486	153	1226	0
Uw	Rep1H7es	MER67C	MA0142.1	Pou5f1	181	196	75	1646	0
Uw	Rep1H7es	MER74A	MA0142.1	Pou5f1	278	272	135	1578	0
Uw	Rep1H7es	MIRb	MA0151.1	ARID3A	6122	70410	1584	224683	0
Uw	Rep1H7es	MSTA	MA0098.1	ETS1	657	14498	577	19740	0
Uw	Rep1H7es	MSTA-int	MA0152.1	NFATC2	337	1990	297	3165	0
Uw	Rep1H7es	THE1D	MA0056.1	MZF1_1-4	1204	10666	1114	12639	0
Uw	Rep1H7es	THE1D	MA0075.1	Prrx2	1204	11883	1198	12639	0
Uw	Rep1H7es	THE1D	MA0092.1	Hand1::Tcfe2a	1204	1280	206	12639	0
Uw	Rep1Hae	L2b	MA0098.1	ETS1	2469	38015	1258	97454	0
Uw	Rep1Hae	L2b	MA0130.1	ZNF354C	2469	18478	677	97454	0
Uw	Rep1Hae	L2b	MA0161.1	NFIC	2469	18635	670	97454	0
Uw	Rep1Hae	L2c	MA0036.1	GATA2	3638	78014	2302	140260	0
Uw	Rep1Hae	L2c	MA0056.1	MZF1_1-4	3638	27642	973	140260	0
Uw	Rep1Hae	L2c	MA0098.1	ETS1	3638	62570	2083	140260	0
Uw	Rep1Hae	L2c	MA0130.1	ZNF354C	3638	26654	943	140260	0
Uw	Rep1Hae	L2c	MA0161.1	NFIC	3638	25906	915	140260	0
Uw	Rep1Hae	L2c	MA0442.1	SOX10	3638	41686	1304	140260	0
Uw	Rep1Hae	LTR8A	MA0099.2	AP1	136	1060	113	2801	0
Uw	Rep1Hae	MIRb	MA0151.1	ARID3A	4958	70410	1296	224683	0
Uw	Rep1Hae	Tigger3b	MA0124.1	NKX3-1	413	2502	245	6515	0
Uw	Rep1Hcf	MER41B	MA0137.2	STAT1	185	1133	134	2847	0
Uw	Rep1Hcm	MER41B	MA0137.2	STAT1	198	1133	139	2847	0
Uw	Rep1Hcpe	L2b	MA0098.1	ETS1	2346	38015	1198	97454	0
Uw	Rep1Hcpe	L2b	MA0130.1	ZNF354C	2346	18478	646	97454	0
Uw	Rep1Hcpe	L2b	MA0161.1	NFIC	2346	18635	639	97454	0
Uw	Rep1Hcpe	LTR8A	MA0099.2	AP1	130	1060	107	2801	0
Uw	Rep1Hee	L2b	MA0098.1	ETS1	2913	38015	1469	97454	0
Uw	Rep1Hee	L2b	MA0130.1	ZNF354C	2913	18478	757	97454	0
Uw	Rep1Hee	L2b	MA0161.1	NFIC	2913	18635	746	97454	0
Uw	Rep1Hee	L2c	MA0056.1	MZF1_1-4	4102	27642	1091	140260	0
Uw	Rep1Hee	L2c	MA0098.1	ETS1	4102	62570	2326	140260	0
Uw	Rep1Hee	L2c	MA0130.1	ZNF354C	4102	26654	1019	140260	0
Uw	Rep1Hee	L2c	MA0161.1	NFIC	4102	25906	1032	140260	0
Uw	Rep1Hee	L2c	MA0442.1	SOX10	4102	41686	1452	140260	0
Uw	Rep1Hee	LTR8A	MA0099.2	AP1	216	1060	179	2801	0
Uw	Rep1Hee	MER44B	MA0087.1	Sox5	365	1088	259	2125	0
Uw	Rep1Hee	MER44B	MA0442.1	SOX10	365	986	257	2125	0
Uw	Rep1Hee	MIRb	MA0151.1	ARID3A	5365	70410	1410	224683	0
Uw	Rep1Hee	Tigger3b	MA0087.1	Sox5	790	2828	450	6515	0
Uw	Rep1Hee	Tigger3b	MA0124.1	NKX3-1	790	2502	488	6515	0
Uw	Rep1Hee	Tigger3b	MA0151.1	ARID3A	790	3371	535	6515	0
Uw	Rep1Helas3	L2b	MA0098.1	ETS1	1594	38015	782	97454	0
Uw	Rep1Helas3	L2c	MA0098.1	ETS1	2138	62570	1181	140260	0
Uw	Rep1Helas3	LTR8A	MA0099.2	AP1	179	1060	153	2801	0
Uw	Rep1Hl60	L1MB2	MA0098.1	ETS1	297	4245	206	9011	0
Uw	Rep1Hl60	L1MB5	MA0098.1	ETS1	290	4487	205	9813	0
Uw	Rep1Hl60	L2b	MA0056.1	MZF1_1-4	1913	21159	667	97454	0
Uw	Rep1Hl60	L2b	MA0098.1	ETS1	1913	38015	1173	97454	0
Uw	Rep1Hl60	L2b	MA0130.1	ZNF354C	1913	18478	557	97454	0
Uw	Rep1Hl60	L2b	MA0161.1	NFIC	1913	18635	507	97454	0
Uw	Rep1Hl60	MIRb	MA0151.1	ARID3A	4093	70410	955	224683	0
Uw	Rep1Hl60	MSTA	MA0075.1	Prrx2	856	17447	835	19740	0
Uw	Rep1Hl60	MSTA	MA0098.1	ETS1	856	14498	811	19740	0
Uw	Rep1Hl60	MSTA	MA0099.2	AP1	856	4580	376	19740	0
Uw	Rep1Hmec	LTR8A	MA0099.2	AP1	97	1060	78	2801	0
Uw	Rep1Hmec	Tigger3b	MA0124.1	NKX3-1	412	2502	252	6515	0
Uw	Rep1Hnpce	L2b	MA0098.1	ETS1	2503	38015	1264	97454	0
Uw	Rep1Hnpce	L2b	MA0130.1	ZNF354C	2503	18478	668	97454	0
Uw	Rep1Hnpce	L2b	MA0161.1	NFIC	2503	18635	645	97454	0
Uw	Rep1Hnpce	L2c	MA0056.1	MZF1_1-4	3560	27642	932	140260	0
Uw	Rep1Hnpce	L2c	MA0098.1	ETS1	3560	62570	2001	140260	0
Uw	Rep1Hnpce	L2c	MA0130.1	ZNF354C	3560	26654	916	140260	0
Uw	Rep1Hnpce	L2c	MA0161.1	NFIC	3560	25906	868	140260	0
Uw	Rep1Hnpce	L2c	MA0442.1	SOX10	3560	41686	1290	140260	0
Uw	Rep1Hnpce	LTR8A	MA0099.2	AP1	154	1060	135	2801	0
Uw	Rep1Hnpce	MER44B	MA0087.1	Sox5	304	1088	219	2125	0
Uw	Rep1Hnpce	MER44B	MA0442.1	SOX10	304	986	207	2125	0
Uw	Rep1Hnpce	Tigger3b	MA0124.1	NKX3-1	455	2502	268	6515	0
Uw	Rep1Hnpce	Tigger3b	MA0151.1	ARID3A	455	3371	318	6515	0
Uw	Rep1Hrcepic	L2b	MA0098.1	ETS1	2396	38015	1173	97454	0
Uw	Rep1Hrcepic	L2b	MA0130.1	ZNF354C	2396	18478	631	97454	0
Uw	Rep1Hrcepic	L2b	MA0161.1	NFIC	2396	18635	629	97454	0
Uw	Rep1Hrcepic	L2c	MA0056.1	MZF1_1-4	3177	27642	839	140260	0
Uw	Rep1Hrcepic	L2c	MA0098.1	ETS1	3177	62570	1759	140260	0
Uw	Rep1Hrcepic	L2c	MA0130.1	ZNF354C	3177	26654	804	140260	0
Uw	Rep1Hrcepic	L2c	MA0161.1	NFIC	3177	25906	808	140260	0
Uw	Rep1Hrcepic	LTR8A	MA0099.2	AP1	175	1060	145	2801	0
Uw	Rep1Hre	L2b	MA0098.1	ETS1	2373	38015	1195	97454	0
Uw	Rep1Hre	L2b	MA0130.1	ZNF354C	2373	18478	643	97454	0
Uw	Rep1Hre	L2b	MA0161.1	NFIC	2373	18635	611	97454	0
Uw	Rep1Hre	L2c	MA0056.1	MZF1_1-4	3216	27642	876	140260	0
Uw	Rep1Hre	L2c	MA0098.1	ETS1	3216	62570	1816	140260	0
Uw	Rep1Hre	L2c	MA0130.1	ZNF354C	3216	26654	815	140260	0
Uw	Rep1Hre	L2c	MA0161.1	NFIC	3216	25906	792	140260	0
Uw	Rep1Hre	LTR8A	MA0099.2	AP1	191	1060	162	2801	0
Uw	Rep1Hre	MER44B	MA0087.1	Sox5	248	1088	186	2125	0
Uw	Rep1Hre	MER44B	MA0442.1	SOX10	248	986	182	2125	0
Uw	Rep1Hre	MIRb	MA0151.1	ARID3A	4381	70410	1123	224683	0
Uw	Rep1Hrpe	L2c	MA0056.1	MZF1_1-4	3453	27642	880	140260	0
Uw	Rep1Hrpe	L2c	MA0075.1	Prrx2	3453	68028	2013	140260	0
Uw	Rep1Hrpe	L2c	MA0098.1	ETS1	3453	62570	1858	140260	0
Uw	Rep1Hrpe	L2c	MA0161.1	NFIC	3453	25906	918	140260	0
Uw	Rep1Hrpe	L2c	MA0442.1	SOX10	3453	41686	1240	140260	0
Uw	Rep1Hrpe	LTR8A	MA0099.2	AP1	200	1060	164	2801	0
Uw	Rep1Hrpe	MER21C	MA0107.1	RELA	299	907	119	5451	0
Uw	Rep1Hrpe	MER21C	MA0442.1	SOX10	299	2417	199	5451	0
Uw	Rep1Jurkat	MIRb	MA0151.1	ARID3A	4176	70410	1064	224683	0
Uw	Rep1K562	L2a	MA0036.1	GATA2	2810	99887	2126	170404	0
Uw	Rep1K562	L2a	MA0037.1	GATA3	2810	37610	1020	170404	0
Uw	Rep1K562	L2a	MA0056.1	MZF1_1-4	2810	39753	1148	170404	0
Uw	Rep1K562	L2a	MA0075.1	Prrx2	2810	82766	1584	170404	0
Uw	Rep1K562	L2a	MA0080.2	SPI1	2810	19079	710	170404	0
Uw	Rep1K562	L2a	MA0098.1	ETS1	2810	72435	1856	170404	0
Uw	Rep1K562	L2a	MA0130.1	ZNF354C	2810	39241	1139	170404	0
Uw	Rep1K562	L2a	MA0161.1	NFIC	2810	39316	1020	170404	0
Uw	Rep1K562	L2a	MA0442.1	SOX10	2810	52775	1128	170404	0
Uw	Rep1K562	L2b	MA0036.1	GATA2	1755	45502	1074	97454	0
Uw	Rep1K562	L2b	MA0056.1	MZF1_1-4	1755	21159	577	97454	0
Uw	Rep1K562	L2b	MA0098.1	ETS1	1755	38015	972	97454	0
Uw	Rep1K562	L2b	MA0130.1	ZNF354C	1755	18478	531	97454	0
Uw	Rep1K562	L2c	MA0036.1	GATA2	2400	78014	1652	140260	0
Uw	Rep1K562	L2c	MA0037.1	GATA3	2400	25814	595	140260	0
Uw	Rep1K562	L2c	MA0056.1	MZF1_1-4	2400	27642	691	140260	0
Uw	Rep1K562	L2c	MA0098.1	ETS1	2400	62570	1422	140260	0
Uw	Rep1K562	L2c	MA0130.1	ZNF354C	2400	26654	674	140260	0
Uw	Rep1K562	MER41B	MA0137.2	STAT1	286	1133	225	2847	0
Uw	Rep1K562	MIRb	MA0151.1	ARID3A	3245	70410	736	224683	0
Uw	Rep1Mcf7	L2a	MA0056.1	MZF1_1-4	2693	39753	869	170404	0
Uw	Rep1Mcf7	L2a	MA0080.2	SPI1	2693	19079	481	170404	0
Uw	Rep1Mcf7	L2a	MA0098.1	ETS1	2693	72435	1507	170404	0
Uw	Rep1Mcf7	L2a	MA0130.1	ZNF354C	2693	39241	909	170404	0
Uw	Rep1Mcf7	L2a	MA0161.1	NFIC	2693	39316	839	170404	0
Uw	Rep1Mcf7	L2b	MA0098.1	ETS1	1820	38015	874	97454	0
Uw	Rep1Mcf7	L2b	MA0130.1	ZNF354C	1820	18478	499	97454	0
Uw	Rep1Mcf7	L2c	MA0130.1	ZNF354C	2191	26654	567	140260	0
Uw	Rep1Nb4	MIRb	MA0151.1	ARID3A	3321	70410	755	224683	0
Uw	Rep1Nb4	MSTA	MA0098.1	ETS1	370	14498	343	19740	0
Uw	Rep1Nb4	MSTA	MA0099.2	AP1	370	4580	185	19740	0
Uw	Rep1Nhek	L2b	MA0056.1	MZF1_1-4	2075	21159	608	97454	0
Uw	Rep1Nhek	L2b	MA0098.1	ETS1	2075	38015	1038	97454	0
Uw	Rep1Nhek	L2c	MA0056.1	MZF1_1-4	2621	27642	733	140260	0
Uw	Rep1Nhek	L2c	MA0098.1	ETS1	2621	62570	1463	140260	0
Uw	Rep1Nhek	L2c	MA0130.1	ZNF354C	2621	26654	667	140260	0
Uw	Rep1Nhek	L2c	MA0161.1	NFIC	2621	25906	670	140260	0
Uw	Rep1Nhek	LTR8A	MA0099.2	AP1	127	1060	107	2801	0
Uw	Rep1Nhek	MIRb	MA0151.1	ARID3A	3587	70410	830	224683	0
Uw	Rep1Nhlf	L2b	MA0098.1	ETS1	2512	38015	1242	97454	0
Uw	Rep1Nhlf	L2b	MA0130.1	ZNF354C	2512	18478	668	97454	0
Uw	Rep1Nhlf	L2b	MA0161.1	NFIC	2512	18635	708	97454	0
Uw	Rep1Nhlf	L2c	MA0056.1	MZF1_1-4	3488	27642	912	140260	0
Uw	Rep1Nhlf	L2c	MA0098.1	ETS1	3488	62570	1956	140260	0
Uw	Rep1Nhlf	L2c	MA0130.1	ZNF354C	3488	26654	910	140260	0
Uw	Rep1Nhlf	L2c	MA0161.1	NFIC	3488	25906	951	140260	0
Uw	Rep1Nhlf	L2c	MA0442.1	SOX10	3488	41686	1269	140260	0
Uw	Rep1Nhlf	LTR8A	MA0099.2	AP1	174	1060	151	2801	0
Uw	Rep1Nhlf	MER21C	MA0107.1	RELA	233	907	92	5451	0
Uw	Rep1Nhlf	MER41B	MA0137.2	STAT1	230	1133	161	2847	0
Uw	Rep1Nhlf	MER44B	MA0087.1	Sox5	257	1088	192	2125	0
Uw	Rep1Panc1	LTR8A	MA0099.2	AP1	88	1060	71	2801	0
Uw	Rep1Panc1	Tigger3b	MA0157.1	FOXO3	363	1341	141	6515	0
Uw	Rep1Saec	L2b	MA0098.1	ETS1	2686	38015	1352	97454	0
